2.010000000000000000e+02,7.290104031562805176e-01,7.267435193061828613e-01,3.103321194648742676e-01,3.109735250473022461e-01,4.186783730983734131e-01,4.157695174217224121e-01
2.020000000000000000e+02,7.276853322982788086e-01,7.290989160537719727e-01,3.091918230056762695e-01,3.110852837562561035e-01,4.184923768043518066e-01,4.180141687393188477e-01
2.030000000000000000e+02,7.278450131416320801e-01,7.258633971214294434e-01,3.098105788230895996e-01,3.077127039432525635e-01,4.180339276790618896e-01,4.181507527828216553e-01
2.040000000000000000e+02,7.288221716880798340e-01,7.237195968627929688e-01,3.101479113101959229e-01,3.068320751190185547e-01,4.186742901802062988e-01,4.168874919414520264e-01
2.050000000000000000e+02,7.297531962394714355e-01,7.269200086593627930e-01,3.106887340545654297e-01,3.101250231266021729e-01,4.190650582313537598e-01,4.167955815792083740e-01
2.060000000000000000e+02,7.330209612846374512e-01,7.316820621490478516e-01,3.125401735305786133e-01,3.130408823490142822e-01,4.204808473587036133e-01,4.186408817768096924e-01
2.070000000000000000e+02,7.307757139205932617e-01,7.298583984375000000e-01,3.114525079727172852e-01,3.122703731060028076e-01,4.193220138549804688e-01,4.175876379013061523e-01
2.080000000000000000e+02,7.308371067047119141e-01,7.250306010246276855e-01,3.123240470886230469e-01,3.085449337959289551e-01,4.185149073600769043e-01,4.164850115776062012e-01
2.090000000000000000e+02,7.272970676422119141e-01,7.328165173530578613e-01,3.099629580974578857e-01,3.133583366870880127e-01,4.173339009284973145e-01,4.194581508636474609e-01
2.100000000000000000e+02,7.294166684150695801e-01,7.299895286560058594e-01,3.107212781906127930e-01,3.115132451057434082e-01,4.186955988407135010e-01,4.184766411781311035e-01
2.110000000000000000e+02,7.277661561965942383e-01,7.340557575225830078e-01,3.097220659255981445e-01,3.140546083450317383e-01,4.180448949337005615e-01,4.200007021427154541e-01
2.120000000000000000e+02,7.310159802436828613e-01,7.288007140159606934e-01,3.113021254539489746e-01,3.105566203594207764e-01,4.197144806385040283e-01,4.182441532611846924e-01
2.130000000000000000e+02,7.287164330482482910e-01,7.328017354011535645e-01,3.107404112815856934e-01,3.137137889862060547e-01,4.179762601852416992e-01,4.190872311592102051e-01
2.140000000000000000e+02,7.257848978042602539e-01,7.221588492393493652e-01,3.083299398422241211e-01,3.048691153526306152e-01,4.174558222293853760e-01,4.172899127006530762e-01
2.150000000000000000e+02,7.303186655044555664e-01,7.366684675216674805e-01,3.112054765224456787e-01,3.149284124374389648e-01,4.191144108772277832e-01,4.217396080493927002e-01
2.160000000000000000e+02,7.297956347465515137e-01,7.305017709732055664e-01,3.110584020614624023e-01,3.119442462921142578e-01,4.187361896038055420e-01,4.185574054718017578e-01
2.170000000000000000e+02,7.286532521247863770e-01,7.284131646156311035e-01,3.106810748577117920e-01,3.100493848323822021e-01,4.179746508598327637e-01,4.183642566204071045e-01
2.180000000000000000e+02,7.302700877189636230e-01,7.272059917449951172e-01,3.113643825054168701e-01,3.086731135845184326e-01,4.189050197601318359e-01,4.185334146022796631e-01
2.190000000000000000e+02,7.274171710014343262e-01,7.277289628982543945e-01,3.094936907291412354e-01,3.091659247875213623e-01,4.179211258888244629e-01,4.185628592967987061e-01
2.200000000000000000e+02,7.266391515731811523e-01,7.329772114753723145e-01,3.087243437767028809e-01,3.126868605613708496e-01,4.179131388664245605e-01,4.202902019023895264e-01
2.210000000000000000e+02,7.284525036811828613e-01,7.291136980056762695e-01,3.104169964790344238e-01,3.123407363891601562e-01,4.180348515510559082e-01,4.167727530002593994e-01
2.220000000000000000e+02,7.264021635055541992e-01,7.305495738983154297e-01,3.084813058376312256e-01,3.115611970424652100e-01,4.179207384586334229e-01,4.189876616001129150e-01
2.230000000000000000e+02,7.265090346336364746e-01,7.245499491691589355e-01,3.089675605297088623e-01,3.074564635753631592e-01,4.175423085689544678e-01,4.170933961868286133e-01
2.240000000000000000e+02,7.281889319419860840e-01,7.224432229995727539e-01,3.097797334194183350e-01,3.070185482501983643e-01,4.184085726737976074e-01,4.154245853424072266e-01
2.250000000000000000e+02,7.286721467971801758e-01,7.233192920684814453e-01,3.101618587970733643e-01,3.074544966220855713e-01,4.185118377208709717e-01,4.158637523651123047e-01
2.260000000000000000e+02,7.301443219184875488e-01,7.314944267272949219e-01,3.109931051731109619e-01,3.134872913360595703e-01,4.191519916057586670e-01,4.180068969726562500e-01
2.270000000000000000e+02,7.321346998214721680e-01,7.265859842300415039e-01,3.127066791057586670e-01,3.101083338260650635e-01,4.194270670413970947e-01,4.164778590202331543e-01
2.280000000000000000e+02,7.288042306900024414e-01,7.239213585853576660e-01,3.106135725975036621e-01,3.082747459411621094e-01,4.181895554065704346e-01,4.156469106674194336e-01
2.290000000000000000e+02,7.277995347976684570e-01,7.280400395393371582e-01,3.103356957435607910e-01,3.115719258785247803e-01,4.174634218215942383e-01,4.164684116840362549e-01
2.300000000000000000e+02,7.272096276283264160e-01,7.286430001258850098e-01,3.096382319927215576e-01,3.112086057662963867e-01,4.175718426704406738e-01,4.174347817897796631e-01
2.310000000000000000e+02,7.277008295059204102e-01,7.355205416679382324e-01,3.100899159908294678e-01,3.144200742244720459e-01,4.176107645034790039e-01,4.211008250713348389e-01
2.320000000000000000e+02,7.284750938415527344e-01,7.280783057212829590e-01,3.097210824489593506e-01,3.107520937919616699e-01,4.187535047531127930e-01,4.173260629177093506e-01
2.330000000000000000e+02,7.282711863517761230e-01,7.284455299377441406e-01,3.105140626430511475e-01,3.108139932155609131e-01,4.177572429180145264e-01,4.176311790943145752e-01
2.340000000000000000e+02,7.249819636344909668e-01,7.233218550682067871e-01,3.082407414913177490e-01,3.064045906066894531e-01,4.167400300502777100e-01,4.169175624847412109e-01
2.350000000000000000e+02,7.292789220809936523e-01,7.341775298118591309e-01,3.107542991638183594e-01,3.125758767127990723e-01,4.185236990451812744e-01,4.216019809246063232e-01
2.360000000000000000e+02,7.283388972282409668e-01,7.299858331680297852e-01,3.101899623870849609e-01,3.123781383037567139e-01,4.181483685970306396e-01,4.176082909107208252e-01
2.370000000000000000e+02,7.283130884170532227e-01,7.297465205192565918e-01,3.110018074512481689e-01,3.107562661170959473e-01,4.173116385936737061e-01,4.189908504486083984e-01
2.380000000000000000e+02,7.284742593765258789e-01,7.281095385551452637e-01,3.101510107517242432e-01,3.096635937690734863e-01,4.183235466480255127e-01,4.184460639953613281e-01
2.390000000000000000e+02,7.275454998016357422e-01,7.293233275413513184e-01,3.099189400672912598e-01,3.097630143165588379e-01,4.176293015480041504e-01,4.195596873760223389e-01
2.400000000000000000e+02,7.261651158332824707e-01,7.306584715843200684e-01,3.089576661586761475e-01,3.115629553794860840e-01,4.172086715698242188e-01,4.190955758094787598e-01
