2.010000000000000000e+02,2.319984674453735352e+00,1.234735965728759766e+00,4.341714680194854736e-01,4.349170923233032227e-01,1.885812163352966309e+00,7.998175621032714844e-01
2.020000000000000000e+02,1.230926871299743652e+00,1.227127075195312500e+00,4.299147725105285645e-01,4.314916729927062988e-01,8.010100722312927246e-01,7.956356406211853027e-01
2.030000000000000000e+02,1.545052766799926758e+00,1.199483990669250488e+00,4.276723265647888184e-01,4.253617227077484131e-01,1.117378354072570801e+00,7.741230130195617676e-01
2.040000000000000000e+02,1.200574159622192383e+00,1.187691688537597656e+00,4.271208643913269043e-01,4.230432808399200439e-01,7.734517455101013184e-01,7.646474242210388184e-01
2.050000000000000000e+02,2.942626476287841797e+00,1.203503608703613281e+00,4.257103800773620605e-01,4.242203533649444580e-01,2.516907215118408203e+00,7.792834043502807617e-01
2.060000000000000000e+02,1.200576186180114746e+00,1.188392758369445801e+00,4.259844124317169189e-01,4.255818128585815430e-01,7.745890617370605469e-01,7.628110051155090332e-01
2.070000000000000000e+02,1.186399221420288086e+00,1.181138277053833008e+00,4.234726428985595703e-01,4.231412112712860107e-01,7.629246711730957031e-01,7.579961419105529785e-01
2.080000000000000000e+02,1.170956492424011230e+00,1.150893926620483398e+00,4.207465052604675293e-01,4.152313768863677979e-01,7.502084374427795410e-01,7.356629967689514160e-01
2.090000000000000000e+02,1.746248435974121094e+01,1.308221578598022461e+00,4.191066324710845947e-01,4.259857833385467529e-01,1.704338645935058594e+01,8.822360634803771973e-01
2.100000000000000000e+02,1.303941607475280762e+00,1.301618218421936035e+00,4.204951524734497070e-01,4.200267493724822998e-01,8.834458589553833008e-01,8.815907835960388184e-01
2.110000000000000000e+02,1.263326287269592285e+00,1.210248589515686035e+00,4.223083257675170898e-01,4.275372028350830078e-01,8.410162329673767090e-01,7.827118635177612305e-01
2.120000000000000000e+02,1.166335105895996094e+00,1.146245241165161133e+00,4.188994765281677246e-01,4.139753282070159912e-01,7.474350333213806152e-01,7.322702407836914062e-01
2.130000000000000000e+02,5.228543758392333984e+00,1.154511094093322754e+00,4.130878150463104248e-01,4.169620275497436523e-01,4.815445899963378906e+00,7.375497221946716309e-01
2.140000000000000000e+02,1.143659353256225586e+00,3.622956752777099609e+00,4.108210504055023193e-01,4.074967801570892334e-01,7.328401803970336914e-01,3.215461254119873047e+00
2.150000000000000000e+02,1.719852447509765625e+00,1.216944336891174316e+00,4.269801676273345947e-01,4.364422559738159180e-01,1.292870044708251953e+00,7.805011272430419922e-01
2.160000000000000000e+02,1.413272619247436523e+00,1.181907773017883301e+00,4.360967576503753662e-01,4.322167634963989258e-01,9.771774411201477051e-01,7.496919631958007812e-01
2.170000000000000000e+02,2.217153072357177734e+00,2.137337684631347656e+00,4.212648272514343262e-01,4.159652888774871826e-01,1.795890927314758301e+00,1.721374869346618652e+00
2.180000000000000000e+02,1.154556512832641602e+00,1.149811387062072754e+00,4.157732129096984863e-01,4.116643965244293213e-01,7.387821674346923828e-01,7.381471395492553711e-01
2.190000000000000000e+02,1.133857965469360352e+00,1.114018201828002930e+00,4.123080670833587646e-01,4.119536280632019043e-01,7.215523719787597656e-01,7.020655274391174316e-01
2.200000000000000000e+02,1.104843378067016602e+00,1.099774479866027832e+00,4.100183248519897461e-01,4.113331735134124756e-01,6.948255300521850586e-01,6.884417533874511719e-01
2.210000000000000000e+02,1.972073316574096680e+00,1.100221157073974609e+00,4.087802469730377197e-01,4.098558723926544189e-01,1.563290357589721680e+00,6.903645396232604980e-01
2.220000000000000000e+02,1.098677277565002441e+00,1.098834514617919922e+00,4.051849842071533203e-01,4.055508077144622803e-01,6.934901475906372070e-01,6.932853460311889648e-01
2.230000000000000000e+02,1.088031053543090820e+00,1.071265220642089844e+00,4.040251076221466064e-01,4.018859267234802246e-01,6.840039491653442383e-01,6.693792343139648438e-01
2.240000000000000000e+02,1.401988148689270020e+00,1.067480683326721191e+00,4.037825465202331543e-01,4.018101394176483154e-01,9.982041716575622559e-01,6.656717061996459961e-01
2.250000000000000000e+02,1.687683820724487305e+00,1.069327235221862793e+00,4.037623107433319092e-01,4.009155929088592529e-01,1.283918023109436035e+00,6.684118509292602539e-01
2.260000000000000000e+02,1.071587324142456055e+00,1.067671775817871094e+00,4.035343527793884277e-01,4.054821729660034180e-01,6.680528521537780762e-01,6.621899604797363281e-01
2.270000000000000000e+02,1.067386865615844727e+00,1.058338522911071777e+00,4.039440155029296875e-01,4.006695449352264404e-01,6.634414792060852051e-01,6.576685905456542969e-01
2.280000000000000000e+02,1.054151296615600586e+00,1.040162682533264160e+00,3.998419344425201416e-01,3.962129056453704834e-01,6.543104052543640137e-01,6.439488530158996582e-01
2.290000000000000000e+02,1.569588780403137207e+00,1.053505659103393555e+00,3.997089862823486328e-01,4.010381400585174561e-01,1.169881582260131836e+00,6.524673104286193848e-01
2.300000000000000000e+02,1.485749912261962891e+01,1.099396109580993652e+00,4.001953303813934326e-01,4.011359512805938721e-01,1.445727443695068359e+01,6.982612609863281250e-01
2.310000000000000000e+02,1.093586921691894531e+00,1.092900156974792480e+00,3.988916277885437012e-01,4.013696908950805664e-01,6.946964859962463379e-01,6.915297508239746094e-01
2.320000000000000000e+02,1.061835765838623047e+00,1.042235612869262695e+00,3.968734145164489746e-01,3.971569836139678955e-01,6.649632453918457031e-01,6.450791954994201660e-01
2.330000000000000000e+02,4.918487548828125000e+00,1.046581506729125977e+00,3.949973583221435547e-01,3.965321183204650879e-01,4.523491382598876953e+00,6.500485539436340332e-01
