8.000000000000000000e+00,7.917752265930174671e-01,7.900895476341246448e-01,3.418749868869780384e-01,3.373917639255524237e-01,4.499008953571321245e-01,4.526977837085723877e-01
9.000000000000000000e+00,7.792747616767885521e-01,7.851561903953550026e-01,3.352381289005279541e-01,3.357314169406890869e-01,4.440369606018065851e-01,4.494243860244752087e-01
1.000000000000000000e+01,7.831709384918208450e-01,7.897092700004576526e-01,3.370322287082672119e-01,3.388699889183044434e-01,4.461382329463958740e-01,4.508414268493651789e-01
1.100000000000000000e+01,7.767031788825985439e-01,7.705968022346495472e-01,3.351435661315917414e-01,3.289752900600433350e-01,4.415585100650785688e-01,4.416213035583495539e-01
1.200000000000000000e+01,7.686466574668883167e-01,7.713363766670227051e-01,3.306612968444824774e-01,3.295528590679168701e-01,4.379856884479522705e-01,4.417829513549805243e-01
1.300000000000000000e+01,7.737680077552795410e-01,7.639486193656922497e-01,3.364605009555817206e-01,3.259335756301880438e-01,4.373077154159544788e-01,4.380145967006681684e-01
1.400000000000000000e+01,7.651709318161009632e-01,7.610275745391843483e-01,3.270981013774872381e-01,3.249263167381286621e-01,4.380736649036409136e-01,4.361007511615753174e-01
1.500000000000000000e+01,7.661937475204465553e-01,7.638869285583496094e-01,3.279950916767120361e-01,3.253278434276580811e-01,4.381977915763856091e-01,4.385601282119750977e-01
1.600000000000000000e+01,7.678664326667785645e-01,7.600905299186706543e-01,3.307054042816162109e-01,3.240422308444976252e-01,4.371626973152160645e-01,4.360494613647460938e-01
1.700000000000000000e+01,7.645714879035948597e-01,7.586149573326111950e-01,3.299610316753387451e-01,3.238172829151153564e-01,4.346106052398681641e-01,4.347988963127136230e-01
1.800000000000000000e+01,7.592291831970211513e-01,7.576170563697816052e-01,3.252493441104888916e-01,3.231156468391416792e-01,4.339809715747833252e-01,4.345021247863769531e-01
1.900000000000000000e+01,7.540075182914732776e-01,7.568521499633789062e-01,3.222051560878753662e-01,3.222414255142211914e-01,4.318011105060575727e-01,4.346077144145965576e-01
2.000000000000000000e+01,7.603496909141540527e-01,7.555900216102600098e-01,3.251489400863647461e-01,3.214166760444640558e-01,4.352009296417235773e-01,4.341727197170258123e-01
2.100000000000000000e+01,7.582293748855587490e-01,7.586587667465211071e-01,3.242528736591340222e-01,3.229705095291137695e-01,4.339770078659058172e-01,4.356912374496459961e-01
2.200000000000000000e+01,7.593359351158143200e-01,7.574530839920045056e-01,3.256779015064239502e-01,3.221428692340850275e-01,4.336575269699097235e-01,4.353111088275908869e-01
2.300000000000000000e+01,7.509479522705078125e-01,7.573189735412595436e-01,3.213478922843933105e-01,3.219959735870360773e-01,4.296009540557860773e-01,4.353216886520385742e-01
2.400000000000000000e+01,7.579936981201169655e-01,7.594262957572938122e-01,3.286093473434448242e-01,3.242212831974029541e-01,4.293865263462066650e-01,4.352048039436339777e-01
2.500000000000000000e+01,7.566944360733032227e-01,7.534528374671936035e-01,3.256710469722747803e-01,3.207945227622984730e-01,4.310241341590880237e-01,4.326586127281188965e-01
2.600000000000000000e+01,7.570709586143491432e-01,7.521005868911743164e-01,3.238095343112945557e-01,3.203919529914855402e-01,4.332616329193115234e-01,4.317073225975037176e-01
2.700000000000000000e+01,7.534466981887818493e-01,7.540868520736694336e-01,3.238241672515869141e-01,3.218252658843994141e-01,4.296248853206633411e-01,4.322604835033416748e-01
2.800000000000000000e+01,7.564153671264648438e-01,7.516840696334835537e-01,3.245424032211303711e-01,3.203451633453369141e-01,4.318724870681762695e-01,4.313381910324096680e-01
2.900000000000000000e+01,7.512185573577883080e-01,7.506301403045655407e-01,3.221518695354461670e-01,3.194668591022491455e-01,4.290673136711120605e-01,4.311635196208952747e-01
3.000000000000000000e+01,7.553955316543579102e-01,7.466815114021299049e-01,3.253564834594726562e-01,3.182439208030701239e-01,4.300375878810882568e-01,4.284383356571197510e-01
3.100000000000000000e+01,7.587758302688598633e-01,7.497750520706174537e-01,3.266614377498626709e-01,3.201974034309387762e-01,4.321152567863463245e-01,4.295789003372191828e-01
3.200000000000000000e+01,7.569360733032225452e-01,7.449719905853271484e-01,3.257872164249420166e-01,3.169482350349426270e-01,4.311501979827880859e-01,4.280234873294829767e-01
3.300000000000000000e+01,7.459607720375059925e-01,7.474415898323059082e-01,3.172848224639892578e-01,3.182624578475952148e-01,4.286765158176423229e-01,4.291808009147644043e-01
3.400000000000000000e+01,7.539302706718444824e-01,7.448197603225709118e-01,3.239372670650482178e-01,3.174279332160950262e-01,4.299920797348022461e-01,4.273914694786072332e-01
3.500000000000000000e+01,7.500591874122618519e-01,7.453903555870056152e-01,3.224561214447021484e-01,3.179661929607391357e-01,4.276049137115479071e-01,4.274239540100097656e-01
3.600000000000000000e+01,7.502897977828979492e-01,7.455514669418336071e-01,3.219349384307860773e-01,3.173121511936187744e-01,4.283549487590789795e-01,4.282379150390623890e-01
3.700000000000000000e+01,7.536886334419250488e-01,7.436149120330810547e-01,3.250995278358459473e-01,3.169138431549072266e-01,4.285891056060791016e-01,4.266998767852783758e-01
3.800000000000000000e+01,7.563028931617741257e-01,7.429195642471313477e-01,3.254837393760681152e-01,3.167311549186706543e-01,4.308158159255980890e-01,4.261885881423950195e-01
3.900000000000000000e+01,7.495648264884946510e-01,7.431789636611937366e-01,3.211320936679840088e-01,3.165703713893890381e-01,4.284338653087615967e-01,4.266079962253570557e-01
4.000000000000000000e+01,7.573751211166380726e-01,7.409553527832031250e-01,3.262357115745544434e-01,3.153733313083648682e-01,4.311400651931762695e-01,4.255807995796204168e-01
4.100000000000000000e+01,7.489212751388549805e-01,7.474275827407839135e-01,3.205945193767548163e-01,3.216908872127532959e-01,4.283264577388761762e-01,4.257360994815825861e-01
4.200000000000000000e+01,7.466654181480406605e-01,7.504017353057861328e-01,3.190889060497283936e-01,3.222027122974395752e-01,4.275765120983123779e-01,4.281988143920896772e-01
4.300000000000000000e+01,7.466141581535340466e-01,7.430150508880614124e-01,3.194994926452637274e-01,3.167211115360260010e-01,4.271153211593627930e-01,4.262938201427460272e-01
4.400000000000000000e+01,7.470411062240599476e-01,7.411369681358337402e-01,3.196896612644196112e-01,3.159308135509490412e-01,4.273525774478911798e-01,4.252065420150756836e-01
4.500000000000000000e+01,7.480139732360835403e-01,7.458649873733518287e-01,3.202762305736541748e-01,3.196085691452025257e-01,4.277367591857911266e-01,4.262571632862092175e-01
4.600000000000000000e+01,7.505969405174254261e-01,7.502083778381347656e-01,3.219081759452819824e-01,3.225324153900146484e-01,4.286882877349853516e-01,4.276750683784484863e-01
4.700000000000000000e+01,7.488010525703430176e-01,7.466018795967103161e-01,3.207952678203582764e-01,3.214992880821228027e-01,4.280051290988921564e-01,4.251025021076200727e-01
4.800000000000000000e+01,7.481551766395568848e-01,7.419236898422241211e-01,3.214618563652038574e-01,3.173579871654509388e-01,4.266929924488068182e-01,4.245660901069641113e-01
4.900000000000000000e+01,7.445043325424193226e-01,7.490357160568237305e-01,3.189301192760468084e-01,3.224239945411682129e-01,4.255726933479309082e-01,4.266111254692077637e-01
5.000000000000000000e+01,7.461816072463987037e-01,7.466970682144165039e-01,3.194898664951323908e-01,3.202442824840545654e-01,4.266923666000366211e-01,4.264531135559081476e-01
5.100000000000000000e+01,7.443061470985411487e-01,7.482250928878784180e-01,3.183967769145965576e-01,3.214869797229766846e-01,4.259113073348999023e-01,4.267399609088897705e-01
5.200000000000000000e+01,7.474911808967590332e-01,7.461863756179808460e-01,3.200935125350951593e-01,3.194817900657653809e-01,4.273976087570188764e-01,4.267045557498931885e-01
5.300000000000000000e+01,7.449080348014830433e-01,7.482395768165587269e-01,3.192880153656005859e-01,3.219484984874724787e-01,4.256209135055541992e-01,4.262915253639220636e-01
5.400000000000000000e+01,7.419071197509763405e-01,7.388420104980466530e-01,3.167928457260131836e-01,3.135810196399689276e-01,4.251147806644440252e-01,4.252612590789792701e-01
5.500000000000000000e+01,7.465898990631103516e-01,7.552224993705747291e-01,3.197919428348541260e-01,3.248621225357056219e-01,4.267970025539398748e-01,4.303609132766724188e-01
5.600000000000000000e+01,7.454874515533446155e-01,7.456899881362916149e-01,3.194452524185181219e-01,3.200006186962128241e-01,4.260416924953460693e-01,4.256891906261444092e-01
5.700000000000000000e+01,7.440316081047058105e-01,7.490580081939698376e-01,3.189644217491149347e-01,3.212508857250214178e-01,4.250676631927489679e-01,4.278068542480468750e-01
5.800000000000000000e+01,7.451124191284177467e-01,7.448787689208984375e-01,3.194994032382964533e-01,3.184269964694976252e-01,4.256132841110227827e-01,4.264506101608275812e-01
5.900000000000000000e+01,7.422757148742673561e-01,7.415872216224671520e-01,3.174550831317901611e-01,3.167425394058228094e-01,4.248197972774505615e-01,4.248448610305785578e-01
6.000000000000000000e+01,7.415746450424193226e-01,7.465650439262390137e-01,3.167622983455656849e-01,3.201196789741516113e-01,4.248145818710327148e-01,4.264453351497650146e-01
6.100000000000000000e+01,7.432033419609068714e-01,7.422811388969421387e-01,3.183822035789489746e-01,3.195540308952331543e-01,4.248210191726685125e-01,4.227271676063538153e-01
6.200000000000000000e+01,7.403308749198912464e-01,7.453574538230898217e-01,3.161166012287139893e-01,3.196926712989808239e-01,4.242141246795654297e-01,4.256651699542999268e-01
6.300000000000000000e+01,7.407281398773194470e-01,7.379661798477169521e-01,3.165903091430663507e-01,3.148321211338043213e-01,4.241380095481872559e-01,4.231336116790769819e-01
6.400000000000000000e+01,7.421203851699827991e-01,7.362728714942931019e-01,3.173714578151702881e-01,3.145474195480346125e-01,4.247491657733917236e-01,4.217251539230345569e-01
6.500000000000000000e+01,7.427117228507994495e-01,7.384870648384095349e-01,3.177781999111175537e-01,3.149808943271636408e-01,4.249333441257476807e-01,4.235059916973113459e-01
6.600000000000000000e+01,7.436797022819519043e-01,7.440567016601562500e-01,3.183978497982025146e-01,3.205733597278594416e-01,4.252784252166748047e-01,4.234830141067503773e-01
6.700000000000000000e+01,7.457364797592164196e-01,7.395846247673033558e-01,3.200976252555847168e-01,3.172406554222106934e-01,4.256404042243959185e-01,4.223447740077972412e-01
6.800000000000000000e+01,7.420856952667236328e-01,7.375851273536681019e-01,3.179047107696532648e-01,3.154867589473723810e-01,4.241811037063599743e-01,4.220982491970062256e-01
